number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
300,poli_nerd,poli_nerd,"RT @mrstopviolence: Me - ""Hey PM @JustinTrudeau my name's Quentrel Provo and I'm going to be Canada's 1st Black Prime Minister"" PM's response - ""Just let me get in a few more terms."" Haha okay deal and we shake on it! #halifax #Dartmouth #NovaScotia #cdnpoli #nspoli #BlackHistoryMonth https://t.co/Fg9WHN44iu",2019-02-21 23:55:53,35,0
301,Nicole Simmons,nicosimmo,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 23:55:24,456,0
302,Beth Levy,Beth_Levy66,RT @SheilaR: Halifax House Fire Tragedy https://t.co/eyLvvzVWtA,2019-02-21 23:55:11,0,0
303,brad stepanko,BradStepanko,@OilersJohn 2022 Grey Cup - Halifax,2019-02-21 23:55:07,0,0
304,Matthew Rimmer,DrRimmer,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 23:54:18,456,0
305,Halifax Hurricanes,hfxhurricanes,Halifax trying to close the gap late in the first half. They trail the Storm 57-41.,2019-02-21 23:54:00,0,1
306,Anarcats,AdornoWasRight,"For each letter, there are phrases created by kids brought together by the Halifax chapter of the Global Afrikan Congress. Today being the anniversary of the murder of Malik El Shabazz, this one is too much:

""X is for Malcolm X"":  ""They stole his name so he made his own."" https://t.co/DRcSAHOhgc",2019-02-21 23:53:57,0,0
307,Kathleen Davis,kathleendavisjr,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:53:56,91,0
308,Nicholas Wimbish,nicholaswimbish,@AATLHoops @MattGrossenbach good luck! I seem to remember this level game against Halifax a year ago. I hope our regional semi-final success repeats itself for all of you!,2019-02-21 23:53:41,0,0
309,NBL Canada,NBLCanada,The good folks in Halifax are experiencing some technical problems with their sound. Working to fix it ASAP. https://t.co/Kj8GF9xVw7,2019-02-21 23:53:03,0,0
310,tristan legg,tristanlegg,"Playing the Alehouse tonight with the band all weekend long! Gonna be a time!!
•
•
•
@halifaxalehouse #thursdaynight #fridaynight #saturdaynight #halifax #alehouse… https://t.co/Wr1R47Ppze",2019-02-21 23:52:45,0,0
311,Rhonda,LabRatRho,"RT @01ravenking: Anyone else getting worn with his tiresome platitudes?
Trudeau draws protesters in Halifax as he apologizes for racial profiling incident on Parliament Hill https://t.co/B9oYQ3UPeg",2019-02-21 23:52:14,4,0
312,Victoria Firth,msvhf,"RT @TextileCentre: We have 40% funding for SME's in West Yorkshire (Leeds City Region) for IOSH, NEBOSH &amp; ILM Management courses!! 

Call us on 01484 346500 to find out more. #Huddersfield #Halifax #Brighouse #Dewsbury #Batley #Leeds #Bradford #healthandsafety #management https://t.co/lPVM3LXrdR",2019-02-21 23:51:52,2,0
313,Ray Marcham,rmarcham,"Have the sense that if the Schooners are underway &amp; if the proposed new stadium is complete, Halifax has the inside track for the 2022 Grey Cup. If not, then Vancouver or Montreal can step up. #CFL",2019-02-21 23:51:38,0,0
314,TMJ-NSC Health Jobs,tmj_NSC_health,"If jobs with titles like ""Client Service Associate (CSA)"" sound appealing to you, follow us to hear about these types of opportunities in #Halifax, NS. #CSA",2019-02-21 23:51:27,0,0
315,Joyclin Ruth Coates,joyclinrc13,Poor working conditions? Your rights violated at work? A new organization in Halifax offers support if you have nowhere to go - Nova Scotia Advocate https://t.co/ubZs8PR1CI,2019-02-21 23:50:48,1,0
316,Jonathan Mitchell,jonehh,"Still not sure why @hfxgov voted to save the Forum, when new is what's needed. I'm sure there is a game on, I just can't see it #Halifax https://t.co/0PPCc7HbUh",2019-02-21 23:50:34,0,1
317,The Chronicle Herald,chronicleherald,Former Halifax taxi driver will face second sexual assault trial  | The Chronicle Herald https://t.co/SvJpp3XCAr,2019-02-21 23:49:20,0,0
318,Maclean's Magazine,macleans,Father Ebraheim Barho was badly burned while trying to rescue his kids and is fighting for his life https://t.co/RkKL5Qt6Bi,2019-02-21 23:47:59,0,6
319,Maclean's Magazine,macleans,Father Ebraheim Barho was badly burned while trying to rescue his kids and is fighting for his life https://t.co/RkKL5Qt6Bi,2019-02-21 23:47:59,0,6
320,Gagarin Studio,Gagarin_Studio,RT @GraystonThe: For those of us who have lived in Halifax for most of their lives &amp; who have always loved it but missed the things that other larger places have it’s so good to see these are now here &amp; increasing.Places to experience things which take you away from the crap of modern life &amp;,2019-02-21 23:47:40,2,0
321,Nada Hammude,NadaHammude,"RT @DBCalabrese: Unimaginable sadness, but a heartening sense of community at a gathering of support for surviving Syrian refugee parents who lost all seven of their children in a devastating house fire.
Their names were Ahmad, Rola, Mohamad, Ola, Hala, Rana, and Abdullah
For @CdnPress 
#halifax https://t.co/MYt4pxrR9n",2019-02-21 23:46:57,31,0
322,Thaivabalan Balasundaram,TirukuralKaram,RT @CanadianPM: Watch live: Prime Minister Justin Trudeau makes a roadway infrastructure announcement in Halifax. https://t.co/G1kUmjxr4H https://t.co/hwg44agMSD,2019-02-21 23:46:47,34,0
323,Thaivabalan Balasundaram,TirukuralKaram,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 23:46:39,102,0
324,#CuteSportsGuy,OSGNelson,"RT @Fetchy: #RT @NLL: NLL Today with @ReneePWash:
 
Sad news out of Halifax as @HFXThunderbirds  look for ways to support victims of a fatal house fire. @NLLBandits announced details on the latest Native American College Scholarship. Plus @WingstonNLL  and Renee hop… https://t.co/SEIkkzqc9v",2019-02-21 23:46:12,2,0
325,Andy Levangie,AndyLevang,@AndrewWalker650 @timandsid Halifax?,2019-02-21 23:46:03,0,0
326,Mark Merovitch,mmerovitch,RT @SobeysNorthWind: Starting Sunday Feb 24th we will take part in Sensory Friendly Shopping from 6-7pm #NorthEnd #Halifax #Sobeys https://t.co/DmBZX5foZS,2019-02-21 23:45:51,28,0
327,Barry Sheerman,BarrySheerman,"RT @TextileCentre: We have 40% funding for SME's in West Yorkshire (Leeds City Region) for IOSH, NEBOSH &amp; ILM Management courses!! 

Call us on 01484 346500 to find out more. #Huddersfield #Halifax #Brighouse #Dewsbury #Batley #Leeds #Bradford #healthandsafety #management https://t.co/lPVM3LXrdR",2019-02-21 23:45:34,2,0
328,Mayer Doi@ferdbouk,mayer_doi,RT @CanadianPM: Watch live: Prime Minister Justin Trudeau makes a roadway infrastructure announcement in Halifax. https://t.co/G1kUmjxr4H https://t.co/hwg44agMSD,2019-02-21 23:45:31,34,0
329,Faty,Faty_diallo,"RT @JustinTrudeau: Words fail when children are taken from us too soon, especially in circumstances like this. My heart goes out to the survivors of the horrible fire in Halifax this morning, and the loved ones who are mourning this tremendous loss.",2019-02-21 23:45:29,1503,0
330,Mary Fran Masterson,BitterFree,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 23:45:29,456,0
331,Halifax Hurricanes,hfxhurricanes,Halfway through the second quarter and the Hurricanes find themselves down 20 to the aggressive Island Storm. Joel Kindred leads Halifax with 9 points.,2019-02-21 23:45:18,0,0
332,Luciano G. Del Negro,ldelnegro2,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 23:44:44,456,0
333,BrendaLynch,blynchca,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:44:20,91,0
334,Grayston Unity,GraystonThe,For those of us who have lived in Halifax for most of their lives &amp; who have always loved it but missed the things that other larger places have it’s so good to see these are now here &amp; increasing.Places to experience things which take you away from the crap of modern life &amp;,2019-02-21 23:44:14,2,5
335,Paul Bailey,itsbredap,"RT @globalhalifax: Prime Minister Justin Trudeau drew supporters and protestors on Thursday as he offered a personal apology to a group of youths who were racially profiled while visiting Parliament. #Halifax
https://t.co/iQX0lIOhPS",2019-02-21 23:43:33,3,0
336,LCAHSim,LCAHSim,"#LCAHS #Transaction

Les Moosehead de Halifax LCAHS échangent le défenseur Cody Ceci aux Bisons de Granby LCAHS en retour du gardien Alexandar Georgiev et le choix de deuxième ronde des Olympiques de Gatineau LCAHS au repêchage de 2020.",2019-02-21 23:43:22,0,0
337,Bernadette Jordan,BernJordanMP,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:43:09,91,0
338,Didcot,Didcot,CCTV: Stolen cards used at two Oxford banks https://t.co/IICISOHoaE https://t.co/BdiqOQV5Y0,2019-02-21 23:43:04,0,0
339,my name is,deltoid37,@ashamh19 Wildcats trip.   Halifax don’t seem to do any trips anymore.,2019-02-21 23:42:35,0,0
340,Allison Covert,covert902,"RT @NatashaPace: Many people have been affected by the tragic house fire this week in Halifax. An expert has given me this list, which has the contact information for grief support groups across Nova Scotia, in case anyone would like to speak about how they are feeling. https://t.co/MXckmfhHUs",2019-02-21 23:42:33,26,0
341,Lisa Villeneuve,VilleneuveLisa,"@K9Dasy @OPDK9TYE @K9Apart Dasy can come here to visit me and I have connections that woukd give her tons of places to train!  If you go to Halifax, I have family relations that own Olands Breweries. That would be a great place cause of the many scent distractions!",2019-02-21 23:42:25,0,0
342,Tara Jordan,tmj0869,@JustinTrudeau Thank you PM @JustinTrudeau Truly sad times here in Halifax.,2019-02-21 23:42:19,0,0
343,Dan Kelly,CFIB,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:42:01,91,0
344,Graeme Benjamin,GlobalGraeme,"RT @Scampbell_OS: @GlobalGraeme Damn, I was really looking forward to watching the Grey Cup in between the baseball diamonds on the Halifax Common.",2019-02-21 23:41:42,1,0
345,JC,JustinCoderre,2022 Grey Cup Halifax. #greycup2020,2019-02-21 23:41:34,0,1
346,Global Montreal,Global_Montreal,"Premier François Legault calls racist comments about dead Halifax Syrian children ‘unacceptable’ 
https://t.co/WbY0NYDFqQ",2019-02-21 23:40:36,1,1
347,Stephen Campbell,Scampbell_OS,"@GlobalGraeme Damn, I was really looking forward to watching the Grey Cup in between the baseball diamonds on the Halifax Common.",2019-02-21 23:39:44,1,2
348,DeRico Symonds,DericoSymonds,Focused and attentive during the screening of the School-Prison Pipeline by @theobjectiveNS at Halifax North Branch Library. https://t.co/RcZBPUMTob,2019-02-21 23:39:34,0,0
349,Victoria P,kiddobee,@NBLCanada Halifax game feed has no sound!,2019-02-21 23:39:29,0,0
350,Jeff Clark,JeffClark1969,"RT @MPCelina: If you do one thing today, please RT this thread and help #Halifax help the #Barho family during this difficult time. Thank you @AndyFillmoreHFX https://t.co/aX224JMm4j",2019-02-21 23:39:14,16,0
351,Susan Forbrigger,SusanForbrigger,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:39:13,91,0
352,LCDR Headdesk,SchmoopyWoopy,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:38:40,91,0
353,Patricia,SpicyTricia,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 23:38:30,456,0
354,Stephen Archibald,Cove17,RT @RockburnHarbour: What’s happening in the Bay of Fundy? #halifax #sustainableseafood #centrallibrary https://t.co/7Kd8CtBMtt,2019-02-21 23:37:50,1,0
355,Sheila Stevenson,RockburnHarbour,What’s happening in the Bay of Fundy? #halifax #sustainableseafood #centrallibrary https://t.co/7Kd8CtBMtt,2019-02-21 23:36:51,1,0
356,TEETH,halifaxbrad,"@JGravelle @ReelBigFish @Weezer RBF come on now. Saw them play it live in Halifax, Nova Scotia and he hit ALL THEM NOTES. Balls in your court now, Rivers",2019-02-21 23:36:35,0,0
357,Halifax_Groove,Halifax_Groove,@JSportsnet Sad.,2019-02-21 23:36:26,0,0
358,Mercedes Cruz,Mercede94027520,PHOTOS: Fire claims the lives of seven Syrian children in Halifax https://t.co/NZqlYy2YXM,2019-02-21 23:36:19,0,0
359,Montreal Informer,montrealinform,Hateful online comments following fatal Halifax fire https://t.co/qTC81W63nq https://t.co/Phed4wYPYw,2019-02-21 23:35:55,0,0
360,CAOT_ACE,CAOT_ACE,"Do you want to improve your skills in complex seating and #mobility assessment? Sheila Buck presents a hands-on workshop in Winnipeg on Apr 4 &amp; 5, in Halifax on June 20 &amp; 21 and in Vancouver on September 19 &amp; 20. Secure your spot today- https://t.co/Td4juJa7ga #OT365",2019-02-21 23:35:26,0,0
361,Sonic Concerts,SonicConcerts,ICYMI: @jeanmichelblais's video for Dans Ma Main was nominated for a @PrismPrize: https://t.co/UYREPU4PzQ Buy tickets today to see him in #Moncton + #Halifax in April! https://t.co/lrEvbpiSPc,2019-02-21 23:35:04,1,2
362,Karrie LeDrew,karrieledrew_17,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-21 23:34:55,91,0
363,Lewis,LewisRWalsh,Best moment as a Halifax town fan — Winning the FA Trophy at Wembley https://t.co/gz0PZ0on2a,2019-02-21 23:34:47,0,1
364,Krista Young,kristayoung74,RT @StFXAthletics: Men's hockey: StFX and SMU are scoreless after the 1st period of play in Halifax. Shots 12-7 for SMU #goxgo,2019-02-21 23:34:43,1,0
365,Ginette Lortie-Cheverie,1stprincess33,"RT @CTVNewsNorthern: Across Canada and even around the world, people have been placing stuffed animals and teddy bears on their doorsteps and window sills to honour the seven children killed in the Halifax house fire. #news #update #Bears4BarhoChildren #video #text https://t.co/jHOpfL5P0I",2019-02-21 23:34:38,4,0
366,StFX Athletics,StFXAthletics,Men's hockey: StFX and SMU are scoreless after the 1st period of play in Halifax. Shots 12-7 for SMU #goxgo,2019-02-21 23:33:30,1,3
367,Kunal S Parmar,kunalsparmar,"RT @AndyFillmoreHFX: A productive discussion today in #Halifax with African NS youth and @JustinTrudeau. The fight to end racial discrimination in Canada is not over, but we are in it together. https://t.co/rebexREESQ",2019-02-21 23:33:23,7,0
368,hfx_food,hfx_food,"From @lotsixbar Some things never let you down... Mac &amp; cheese – elbow noodles, mornay cheese sauce, au gratin. Delicious on a cold night, with a rich white wine.
.
.
.
.
.
.
.
.
#restaurant #food #hfx #foodie #foodporn #macandcheese #cheese #eat #halifax #instafood #halifax… https://t.co/EQpqIOtAz1",2019-02-21 23:32:51,0,0
369,NSHS Athletics & Activities,NSHSAthAct,"At the half playing hard but down to Halifax HS with a score of 41-32.

We need to hear you North Nation!!

@NSHSWolverines 
@orangefevernshs https://t.co/JkKWTJl8i1",2019-02-21 23:32:41,1,3
370,Slo-Pitch National,spnslopitch,"RT @SPNAlberta: Heading to Kelowna, Saskatoon, Moncton, Halifax or St. John's for the 2019 SPN National Championships?
Here's your chance to fine tune that batting order, perfect your defense and have one last rally of the troops before heading off for your chance at Slo-Pitch excellence! https://t.co/RqK3bgvcfR",2019-02-21 23:32:34,1,0
